world,class,operation,passed,shortest_witness
458,admissible,rigid_isometry,1,
458,admissible,edge_order,1,
458,admissible,full_iso,1,
458,mutation,metric,1,exists_metric_le=1.25
458,mutation,edge_type,1,out_edge_type=G
458,mutation,boundary,1,boundary=open
458,mutation,warrant,1,warrant=definition
458,mutation,continuation,1,continuation=0
458,mutation,role,1,role=participant
459,admissible,rename,1,
459,admissible,rigid_isometry,1,
459,admissible,edge_order,1,
459,admissible,full_iso,1,
459,mutation,metric,1,out_edge_type=G
459,mutation,edge_type,1,out_edge_type=G
459,mutation,boundary,1,boundary=open
459,mutation,warrant,1,warrant=definition
459,mutation,continuation,1,continuation=0
459,mutation,role,1,role=participant
460,admissible,rename,1,
460,admissible,rigid_isometry,1,
460,admissible,edge_order,1,
460,admissible,full_iso,1,
460,mutation,metric,1,out_edge_type=G
460,mutation,edge_type,1,out_edge_type=G
460,mutation,boundary,1,boundary=open
460,mutation,warrant,1,warrant=definition
460,mutation,continuation,1,continuation=0
460,mutation,role,1,role=participant
461,admissible,rename,1,
461,admissible,rigid_isometry,1,
461,admissible,edge_order,1,
461,admissible,full_iso,1,
461,mutation,metric,1,out_edge_type=G
461,mutation,edge_type,1,out_edge_type=G
461,mutation,boundary,1,boundary=open
461,mutation,warrant,1,warrant=definition
461,mutation,continuation,1,continuation=0
461,mutation,role,1,role=participant
462,admissible,rename,1,
462,admissible,rigid_isometry,1,
462,admissible,edge_order,1,
462,admissible,full_iso,1,
462,mutation,metric,1,out_edge_type=G
462,mutation,edge_type,1,out_edge_type=G
462,mutation,boundary,1,boundary=open
462,mutation,warrant,1,warrant=definition
462,mutation,continuation,1,continuation=0
462,mutation,role,1,role=participant
463,admissible,rename,1,
463,admissible,rigid_isometry,1,
463,admissible,edge_order,1,
463,admissible,full_iso,1,
463,mutation,metric,1,exists_same_type_metric_le=3.0
463,mutation,edge_type,1,out_edge_type=G
463,mutation,boundary,1,boundary=open
463,mutation,warrant,1,warrant=definition
463,mutation,continuation,1,continuation=0
463,mutation,role,1,role=participant
464,admissible,rename,1,
464,admissible,rigid_isometry,1,
464,admissible,edge_order,1,
464,admissible,full_iso,1,
464,mutation,metric,1,out_edge_type=G
464,mutation,edge_type,1,out_edge_type=G
464,mutation,boundary,1,boundary=open
464,mutation,warrant,1,warrant=definition
464,mutation,continuation,1,continuation=0
464,mutation,role,1,role=participant
465,admissible,rename,1,
465,admissible,rigid_isometry,1,
465,admissible,edge_order,1,
465,admissible,full_iso,1,
465,mutation,metric,1,out_edge_type=G
465,mutation,edge_type,1,out_edge_type=G
465,mutation,boundary,1,boundary=open
465,mutation,warrant,1,warrant=definition
465,mutation,continuation,1,continuation=0
465,mutation,role,1,role=participant
466,admissible,rename,1,
466,admissible,rigid_isometry,1,
466,admissible,edge_order,1,
466,admissible,full_iso,1,
466,mutation,metric,1,out_edge_type=G
466,mutation,edge_type,1,out_edge_type=G
466,mutation,boundary,1,boundary=open
466,mutation,warrant,1,warrant=definition
466,mutation,continuation,1,continuation=0
466,mutation,role,1,role=participant
467,admissible,rename,1,
467,admissible,rigid_isometry,1,
467,admissible,edge_order,1,
467,admissible,full_iso,1,
467,mutation,metric,1,out_edge_type=G
467,mutation,edge_type,1,out_edge_type=G
467,mutation,boundary,1,boundary=open
467,mutation,warrant,1,warrant=definition
467,mutation,continuation,1,continuation=0
467,mutation,role,1,role=participant
468,admissible,rename,1,
468,admissible,rigid_isometry,1,
468,admissible,edge_order,1,
468,admissible,full_iso,1,
468,mutation,metric,1,exists_metric_le=2.0
468,mutation,edge_type,1,out_edge_type=G
468,mutation,boundary,1,boundary=open
468,mutation,warrant,1,warrant=definition
468,mutation,continuation,1,continuation=0
468,mutation,role,1,role=participant
469,admissible,rename,1,
469,admissible,rigid_isometry,1,
469,admissible,edge_order,1,
469,admissible,full_iso,1,
469,mutation,metric,1,out_edge_type=G
469,mutation,edge_type,1,out_edge_type=G
469,mutation,boundary,1,boundary=open
469,mutation,warrant,1,warrant=definition
469,mutation,continuation,1,continuation=0
469,mutation,role,1,role=participant
470,admissible,rename,1,
470,admissible,rigid_isometry,1,
470,admissible,edge_order,1,
470,admissible,full_iso,1,
470,mutation,metric,1,exists_metric_le=1.25
470,mutation,edge_type,1,out_edge_type=G
470,mutation,boundary,1,boundary=open
470,mutation,warrant,1,warrant=definition
470,mutation,continuation,1,continuation=0
470,mutation,role,1,role=participant
471,admissible,rename,1,
471,admissible,rigid_isometry,1,
471,admissible,edge_order,1,
471,admissible,full_iso,1,
471,mutation,metric,1,typed_neighbor=G@2.0
471,mutation,edge_type,1,out_edge_type=G
471,mutation,boundary,1,boundary=open
471,mutation,warrant,1,warrant=definition
471,mutation,continuation,1,continuation=0
471,mutation,role,1,role=participant
472,admissible,rename,1,
472,admissible,rigid_isometry,1,
472,admissible,edge_order,1,
472,admissible,full_iso,1,
472,mutation,metric,1,out_edge_type=G
472,mutation,edge_type,1,out_edge_type=G
472,mutation,boundary,1,boundary=open
472,mutation,warrant,1,warrant=definition
472,mutation,continuation,1,continuation=0
472,mutation,role,1,role=participant
473,admissible,rename,1,
473,admissible,rigid_isometry,1,
473,admissible,edge_order,1,
473,admissible,full_iso,1,
473,mutation,metric,1,out_edge_type=G
473,mutation,edge_type,1,out_edge_type=G
473,mutation,boundary,1,boundary=open
473,mutation,warrant,1,warrant=definition
473,mutation,continuation,1,continuation=0
473,mutation,role,1,role=participant
474,admissible,rename,1,
474,admissible,rigid_isometry,1,
474,admissible,edge_order,1,
474,admissible,full_iso,1,
474,mutation,metric,1,out_edge_type=G
474,mutation,edge_type,1,out_edge_type=G
474,mutation,boundary,1,boundary=open
474,mutation,warrant,1,warrant=definition
474,mutation,continuation,1,continuation=0
474,mutation,role,1,role=participant
475,admissible,rename,1,
475,admissible,rigid_isometry,1,
475,admissible,edge_order,1,
475,admissible,full_iso,1,
475,mutation,metric,1,typed_neighbor=L@1.25
475,mutation,edge_type,1,out_edge_type=G
475,mutation,boundary,1,boundary=open
475,mutation,warrant,1,warrant=definition
475,mutation,continuation,1,continuation=0
475,mutation,role,1,role=participant
476,admissible,rename,1,
476,admissible,rigid_isometry,1,
476,admissible,edge_order,1,
476,admissible,full_iso,1,
476,mutation,metric,1,out_edge_type=G
476,mutation,edge_type,1,out_edge_type=G
476,mutation,boundary,1,boundary=open
476,mutation,warrant,1,warrant=definition
476,mutation,continuation,1,continuation=0
476,mutation,role,1,role=participant
477,admissible,rename,1,
477,admissible,rigid_isometry,1,
477,admissible,edge_order,1,
477,admissible,full_iso,1,
477,mutation,metric,1,out_edge_type=G
477,mutation,edge_type,1,out_edge_type=G
477,mutation,boundary,1,boundary=open
477,mutation,warrant,1,warrant=definition
477,mutation,continuation,1,continuation=0
477,mutation,role,1,role=participant
478,admissible,rename,1,
478,admissible,rigid_isometry,1,
478,admissible,edge_order,1,
478,admissible,full_iso,1,
478,mutation,metric,1,exists_metric_le=1.25
478,mutation,edge_type,1,out_edge_type=G
478,mutation,boundary,1,boundary=open
478,mutation,warrant,1,warrant=definition
478,mutation,continuation,1,continuation=0
478,mutation,role,1,role=participant
479,admissible,rename,1,
479,admissible,rigid_isometry,1,
479,admissible,edge_order,1,
479,admissible,full_iso,1,
479,mutation,metric,1,out_edge_type=G
479,mutation,edge_type,1,out_edge_type=G
479,mutation,boundary,1,boundary=open
479,mutation,warrant,1,warrant=definition
479,mutation,continuation,1,continuation=0
479,mutation,role,1,role=participant
480,admissible,rename,1,
480,admissible,rigid_isometry,1,
480,admissible,edge_order,1,
480,admissible,full_iso,1,
480,mutation,metric,1,out_edge_type=G
480,mutation,edge_type,1,out_edge_type=G
480,mutation,boundary,1,boundary=open
480,mutation,warrant,1,warrant=definition
480,mutation,continuation,1,continuation=0
480,mutation,role,1,role=participant
481,admissible,rename,1,
481,admissible,rigid_isometry,1,
481,admissible,edge_order,1,
481,admissible,full_iso,1,
481,mutation,metric,1,out_edge_type=G
481,mutation,edge_type,1,out_edge_type=G
481,mutation,boundary,1,boundary=open
481,mutation,warrant,1,warrant=definition
481,mutation,continuation,1,continuation=0
481,mutation,role,1,role=participant
482,admissible,rename,1,
482,admissible,rigid_isometry,1,
482,admissible,edge_order,1,
482,admissible,full_iso,1,
482,mutation,metric,1,typed_neighbor=G@3.0
482,mutation,edge_type,1,out_edge_type=G
482,mutation,boundary,1,boundary=open
482,mutation,warrant,1,warrant=definition
482,mutation,continuation,1,continuation=0
482,mutation,role,1,role=participant
483,admissible,rename,1,
483,admissible,rigid_isometry,1,
483,admissible,edge_order,1,
483,admissible,full_iso,1,
483,mutation,metric,1,out_edge_type=G
483,mutation,edge_type,1,out_edge_type=G
483,mutation,boundary,1,boundary=open
483,mutation,warrant,1,warrant=definition
483,mutation,continuation,1,continuation=0
483,mutation,role,1,role=participant
484,admissible,rename,1,
484,admissible,rigid_isometry,1,
484,admissible,edge_order,1,
484,admissible,full_iso,1,
484,mutation,metric,1,out_edge_type=G
484,mutation,edge_type,1,out_edge_type=G
484,mutation,boundary,1,boundary=open
484,mutation,warrant,1,warrant=definition
484,mutation,continuation,1,continuation=0
484,mutation,role,1,role=participant
485,admissible,rename,1,
485,admissible,rigid_isometry,1,
485,admissible,edge_order,1,
485,admissible,full_iso,1,
485,mutation,metric,1,out_edge_type=G
485,mutation,edge_type,1,out_edge_type=G
485,mutation,boundary,1,boundary=open
485,mutation,warrant,1,warrant=definition
485,mutation,continuation,1,continuation=0
485,mutation,role,1,role=participant
486,admissible,rename,1,
486,admissible,rigid_isometry,1,
486,admissible,edge_order,1,
486,admissible,full_iso,1,
486,mutation,metric,1,out_edge_type=G
486,mutation,edge_type,1,out_edge_type=G
486,mutation,boundary,1,boundary=open
486,mutation,warrant,1,warrant=definition
486,mutation,continuation,1,continuation=0
486,mutation,role,1,role=participant
487,admissible,rename,1,
487,admissible,rigid_isometry,1,
487,admissible,edge_order,1,
487,admissible,full_iso,1,
487,mutation,metric,1,out_edge_type=G
487,mutation,edge_type,1,out_edge_type=G
487,mutation,boundary,1,boundary=open
487,mutation,warrant,1,warrant=definition
487,mutation,continuation,1,continuation=0
487,mutation,role,1,role=participant
488,admissible,rename,1,
488,admissible,rigid_isometry,1,
488,admissible,edge_order,1,
488,admissible,full_iso,1,
488,mutation,metric,1,out_edge_type=G
488,mutation,edge_type,1,out_edge_type=G
488,mutation,boundary,1,boundary=open
488,mutation,warrant,1,warrant=definition
488,mutation,continuation,1,continuation=0
488,mutation,role,1,role=participant
489,admissible,rename,1,
489,admissible,rigid_isometry,1,
489,admissible,edge_order,1,
489,admissible,full_iso,1,
489,mutation,metric,1,typed_neighbor=G@2.0
489,mutation,edge_type,1,out_edge_type=G
489,mutation,boundary,1,boundary=open
489,mutation,warrant,1,warrant=definition
489,mutation,continuation,1,continuation=0
489,mutation,role,1,role=participant
490,admissible,rename,1,
490,admissible,rigid_isometry,1,
490,admissible,edge_order,1,
490,admissible,full_iso,1,
490,mutation,metric,1,out_edge_type=G
490,mutation,edge_type,1,out_edge_type=G
490,mutation,boundary,1,boundary=open
490,mutation,warrant,1,warrant=definition
490,mutation,continuation,1,continuation=0
490,mutation,role,1,role=participant
491,admissible,rename,1,
491,admissible,rigid_isometry,1,
491,admissible,edge_order,1,
491,admissible,full_iso,1,
491,mutation,metric,1,out_edge_type=G
491,mutation,edge_type,1,out_edge_type=G
491,mutation,boundary,1,boundary=open
491,mutation,warrant,1,warrant=definition
491,mutation,continuation,1,continuation=0
491,mutation,role,1,role=participant
492,admissible,rename,1,
492,admissible,rigid_isometry,1,
492,admissible,edge_order,1,
492,admissible,full_iso,1,
492,mutation,metric,1,exists_metric_le=2.0
492,mutation,edge_type,1,out_edge_type=G
492,mutation,boundary,1,boundary=open
492,mutation,warrant,1,warrant=definition
492,mutation,continuation,1,continuation=0
492,mutation,role,1,role=participant
493,admissible,rename,1,
493,admissible,rigid_isometry,1,
493,admissible,edge_order,1,
493,admissible,full_iso,1,
493,mutation,metric,1,out_edge_type=G
493,mutation,edge_type,1,out_edge_type=G
493,mutation,boundary,1,boundary=open
493,mutation,warrant,1,warrant=definition
493,mutation,continuation,1,continuation=0
493,mutation,role,1,role=participant
494,admissible,rename,1,
494,admissible,rigid_isometry,1,
494,admissible,edge_order,1,
494,admissible,full_iso,1,
494,mutation,metric,1,out_edge_type=G
494,mutation,edge_type,1,out_edge_type=G
494,mutation,boundary,1,boundary=open
494,mutation,warrant,1,warrant=definition
494,mutation,continuation,1,continuation=0
494,mutation,role,1,role=participant
495,admissible,rename,1,
495,admissible,rigid_isometry,1,
495,admissible,edge_order,1,
495,admissible,full_iso,1,
495,mutation,metric,1,exists_metric_le=1.25
495,mutation,edge_type,1,out_edge_type=G
495,mutation,boundary,1,boundary=open
495,mutation,warrant,1,warrant=definition
495,mutation,continuation,1,continuation=0
495,mutation,role,1,role=participant
496,admissible,rename,1,
496,admissible,rigid_isometry,1,
496,admissible,edge_order,1,
496,admissible,full_iso,1,
496,mutation,metric,1,exists_metric_le=1.25
496,mutation,edge_type,1,out_edge_type=G
496,mutation,boundary,1,boundary=open
496,mutation,warrant,1,warrant=definition
496,mutation,continuation,1,continuation=0
496,mutation,role,1,role=participant
497,admissible,rename,1,
497,admissible,rigid_isometry,1,
497,admissible,edge_order,1,
497,admissible,full_iso,1,
497,mutation,metric,1,out_edge_type=G
497,mutation,edge_type,1,out_edge_type=G
497,mutation,boundary,1,boundary=open
497,mutation,warrant,1,warrant=definition
497,mutation,continuation,1,continuation=0
497,mutation,role,1,role=participant
498,admissible,rename,1,
498,admissible,rigid_isometry,1,
498,admissible,edge_order,1,
498,admissible,full_iso,1,
498,mutation,metric,1,out_edge_type=G
498,mutation,edge_type,1,out_edge_type=G
498,mutation,boundary,1,boundary=open
498,mutation,warrant,1,warrant=definition
498,mutation,continuation,1,continuation=0
498,mutation,role,1,role=participant
499,admissible,rename,1,
499,admissible,rigid_isometry,1,
499,admissible,edge_order,1,
